dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_Reformer,4,2.979053,8.022668,0.671137,8.883929,1.056659,0.547988,0.055459,9.420847,15.240521,11.003438
cuda,hf_T5_large,2,15.633301,37.503683,6.545374,47.352694,15.833887,4.575416,1.950348,25.891435,100.743308,42.737185
cuda,lennard_jones,1000,0.068367,0.881286,0.056011,1.391646,0.040336,0.028891,0.005419,0.098278,0.668906
cuda,mnasnet1_0,32,1.392089,5.256208,1.622820,7.134183,2.969466,1.258185,0.184417,12.908509,16.489094,12.643044
cuda,mobilenet_v2,96,1.449372,5.898087,1.799821,7.306991,3.347107,1.361034,0.212959,0.379547,3.670889
cuda,mobilenet_v3_large,32,1.491077,5.626295,1.892971,7.835306,3.367896,1.344178,0.209768,29.049650,33.237700,28.725780
cuda,nvidia_deeprecommender,256,0.140800,0.985577,0.098924,2.013736,0.088337,0.044303,0.008108,1.289761,2.422424,1.164325
cuda,pytorch_CycleGAN_and_pix2pix,1,0.519864,2.234962,0.730024,3.988237,1.484752,0.695487,0.064232,0.223957,2.748949
cuda,pytorch_stargan,16,0.568901,1.881363,0.569085,3.168944,0.739291,0.282559,0.050497,85.289903,87.182586,85.118379
cuda,pytorch_struct,200,0.208040,1.114023,0.135334,2.371080,0.159233,0.092478,0.018482,88.854203,90.257291,88.704750
cuda,pytorch_unet,1,0.689713,2.822112,0.763371,3.950525,1.523483,0.608040,0.063760,0.224137,2.150228
cuda,resnet18,16,0.571183,2.989235,0.849387,4.260952,1.328966,0.551818,0.064001,14.953544,17.106522,14.767688
cuda,resnet50,32,1.472284,4.616819,1.650607,6.332407,2.692971,1.096187,0.190322,15.034765,18.484527,14.747401
cuda,resnext50_32x4d,8,1.448575,4.009845,1.516665,5.895103,2.325382,1.090468,0.173254,14.820240,18.303955,14.544800
cuda,shufflenet_v2_x1_0,128,1.620332,5.545660,2.005185,7.823602,3.614109,1.856402,0.269598,0.391902,4.767177
cuda,soft_actor_critic,256,0.115201,1.455449,0.056118,2.405847,0.048273,0.029581,0.005716,0.302127,1.313370
cuda,speech_transformer,32,2.449728,14.233366,2.139056,18.455604,4.472607,1.654372,0.281184,0.000026,121.350162,6.479393
cuda,squeezenet1_1,32,0.245441,1.824034,0.374031,2.425552,0.557161,0.300912,0.029084,0.146410,1.135362
cuda,timm_efficientdet,1,22.444052,19.368700,7.450626,29.262985,16.383210,4.819433,1.260207,319.601111,373.718632,338.029154
cuda,timm_efficientnet,32,2.425483,6.068014,2.228271,8.775245,3.936990,1.604163,0.291775,14.905489,19.945317,14.562310
cuda,timm_nfnet,128,2.721687,10.078781,4.845368,10.181407,5.428493,1.743574,0.259858,2.749597,7.869295,1.884738
cuda,timm_regnet,32,3.077621,5.202226,2.224374,7.317304,3.280882,1.307904,0.308024,14.232557,18.694483,13.769916
cuda,timm_resnest,32,0.808278,4.702864,1.025076,7.377844,2.801170,1.131820,0.088478,73.063341,134.687464,76.805393
cuda,timm_vision_transformer,8,1.112941,4.419139,1.487538,6.736216,2.352915,1.039361,0.167903,104.945052,138.857501,108.818062
cuda,timm_vision_transformer_large,8,3.750357,10.226362,4.832020,14.775037,7.468784,3.190755,0.891806,66.075715,75.838748,75.695430
cuda,timm_vovnet,32,1.839807,4.647235,1.397862,7.196603,3.275855,1.284533,0.137568,15.064221,19.076611,14.787899
cuda,tts_angular,64,0.120925,0.906911,0.043762,1.397440,0.026609,0.013958,0.001431,0.094950,0.631565
cuda,vgg16,64,0.158262,1.499458,0.209976,2.350513,0.535215,0.219215,0.017665,0.213920,1.283932
cuda,yolov3,16,3.722535,43.007215,3.543728,363.603343,14.404775,5.340046,0.329744,34.006771,358.269302,33.524723
