dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_T5,8,3.337738,7.037658,2.469937,10.761096,4.151697,1.566791,0.292124,5.956430,6.314617
cuda,hf_T5_large,2,17.692482,22.383879,10.157297,36.953318,20.295573,5.822408,2.385271,23.818143,25.215245
cuda,lennard_jones,1000,0.112974,0.938374,0.074106,1.483485,0.072877,0.046088,0.006595,0.623619
cuda,mnasnet1_0,32,1.586544,8.601534,2.701932,13.037764,5.056276,2.025847,0.253120,96.562347,7.231708
cuda,mobilenet_v2,96,1.739404,9.006845,2.569598,13.604061,5.485403,2.092488,0.280147,54.268872,7.268384
cuda,mobilenet_v3_large,32,1.752280,8.972884,3.090094,15.265643,5.636342,2.567520,0.280215,139.638460,9.483865
cuda,nvidia_deeprecommender,256,0.191908,1.174703,0.135261,2.277755,0.123529,0.073311,0.010163,1.245006,0.437202
cuda,pytorch_CycleGAN_and_pix2pix,1,0.663440,2.563162,1.212798,4.637450,1.840133,0.711521,0.075088,3.330893
cuda,pytorch_stargan,16,0.658313,2.210034,0.928156,3.526558,0.956314,0.330296,0.047349,2.279504,19.804480
cuda,pytorch_struct,200,0.292598,1.176684,0.147036,2.638564,0.262798,0.134281,0.022505,1.620175,15.203353
cuda,pytorch_unet,1,0.807540,3.981986,1.184743,6.716254,2.308232,1.006348,0.083385,0.661167,3.962826
cuda,resnet152,32,4.906007,16.574435,7.205302,23.877294,11.810656,4.630027,1.239526,51.149210,14.781147
cuda,resnet18,16,0.662984,4.638503,1.118958,7.189225,1.946276,0.795397,0.074194,30.415092,3.704165
cuda,resnet50,32,1.731604,8.170356,2.940911,12.944534,4.599769,1.975971,0.259125,49.364074,7.827820
cuda,resnext50_32x4d,8,1.671326,7.603167,2.332846,12.630692,4.359746,1.955622,0.252056,81.485384,7.716922
cuda,shufflenet_v2_x1_0,128,1.876361,8.263179,2.574588,13.881109,5.910211,2.444295,0.313916,50.775554,8.299231
cuda,soft_actor_critic,256,0.148528,1.522166,0.067066,2.410810,0.067380,0.040972,0.006401,0.960850
cuda,speech_transformer,32,3.183174,7.876154,2.612262,12.352465,4.625408,2.160773,0.294711,7.219535
cuda,squeezenet1_1,32,0.309843,3.572326,0.535104,6.509682,1.884720,0.793082,0.048034,45.489580,3.488175
cuda,tacotron2,64,6.824567,15.982901,2.895907,20.411201,6.480035,3.375598,0.471195,3.113208,7.482378
cuda,timm_efficientdet,1,23.234785,23.676886,11.333191,39.643437,22.025612,6.978879,1.788432,194.436253,28.535838
cuda,timm_efficientnet,32,2.732872,9.261447,3.765077,15.679100,6.693506,2.705603,0.346912,125.854924,10.304335
cuda,timm_nfnet,128,2.934992,9.656033,6.258572,15.572732,7.639826,2.446140,0.296448,29.285753,12.365078
cuda,timm_regnet,32,3.558706,8.615878,3.678649,14.323797,5.539912,2.861858,0.430400,51.385946,9.526596
cuda,timm_resnest,32,0.943120,6.693139,1.676366,11.667814,4.183127,1.641871,0.112029,59.917109,6.699725
cuda,timm_vision_transformer,8,1.540547,4.726405,2.327848,10.138179,3.139241,1.377882,0.213632,14.939438,7.822231
cuda,timm_vision_transformer_large,8,5.123730,11.843183,7.189153,28.167519,11.111779,4.098802,1.238402,11.267509,24.427684
cuda,timm_vovnet,32,2.064782,6.600892,2.309072,11.665995,4.497013,2.025798,0.167135,72.433334,7.448110
cuda,tts_angular,64,0.111830,0.959416,0.046111,1.453609,0.027660,0.014380,0.001404,0.542167
cuda,vgg16,64,0.216089,1.813202,0.329831,2.947977,0.870583,0.367264,0.028025,1.600044
cuda,yolov3,16,4.141406,39.901141,5.000808,1017.646124,17.103463,6.711969,0.410995,49.278260,982.888072
