dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,MobileBertForMaskedLM,64,36.458176,29.385584,8.386674,5.523940,21.143376,10.169989,4.694720,2.527431,3.112677,3.978356,21.723586
cuda,MobileBertForQuestionAnswering,128,36.504343,29.405296,8.288689,5.545015,21.092662,10.097439,4.674545,2.545795,2.904106,2.337611,21.583676
cuda,OPTForCausalLM,2,16.779135,13.963623,7.331497,2.009943,10.286072,3.880816,1.922287,0.276115,1.511443,1.831769,6.581164
cuda,PLBartForCausalLM,8,10.565370,9.032162,5.340530,1.081789,7.556042,1.831377,1.069829,0.127644,1.097574,1.213751,4.451108
cuda,PLBartForConditionalGeneration,4,21.838730,17.936132,8.813324,2.784158,12.925261,5.240831,2.166625,0.423746,1.706856,1.712607,8.748473
cuda,PegasusForCausalLM,32,17.118151,14.042154,7.466033,1.993285,10.958622,3.673075,1.591602,0.276204,1.694996,1.578776,7.290506
cuda,PegasusForConditionalGeneration,32,30.610581,27.090100,11.609071,3.900339,17.929431,7.857560,3.320989,0.713676,1.969379,0.660709,12.416251
cuda,RobertaForCausalLM,16,16.928936,13.726261,6.724580,2.324663,9.215427,3.872939,1.642219,0.291735,0.871680,1.332630,5.798841
cuda,RobertaForQuestionAnswering,16,16.856274,13.653214,6.636681,2.293246,9.004057,3.801975,1.605983,0.287715,0.562267,0.617667,5.332866
cuda,Speech2Text2ForCausalLM,256,10.582400,9.010696,5.745654,0.931346,8.469048,1.675098,0.983770,0.124831,1.300109,1.089714,5.013737
cuda,T5ForConditionalGeneration,4,20.672228,17.187553,8.514499,2.288733,11.994908,4.764929,1.797955,0.335209,2.361332,6.941051,8.259779
cuda,T5Small,4,20.808957,17.292691,8.535805,2.302499,11.931893,4.754150,1.827028,0.341623,2.319262,6.944289,8.150071
cuda,XGLMForCausalLM,8,34.794825,28.892689,14.735474,4.726313,20.614431,9.093737,3.340440,0.810570,3.970009,21.578121,14.804085
cuda,XLNetLMHeadModel,8,47.897617,40.774901,19.698098,7.703442,24.068449,13.353049,3.806499,0.944962,10.485926,12.752462
cuda,YituTechConvBert,16,25.038960,20.410467,9.858748,3.865615,15.195376,6.062979,2.389602,0.487894,5.907920,9.014266,15.280352
