dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForConditionalGeneration,2,31.082503,27.576381,13.349767,4.893219,18.669247,8.389607,2.955396,0.843518,0.944658,0.539595,11.375299
cuda,MT5ForConditionalGeneration,16,23.441548,19.973145,9.211149,3.969242,14.682844,6.673750,2.034011,0.472130,3.851912,20.272155,13.467388
cuda,MegatronBertForCausalLM,4,22.912638,19.674001,8.111338,3.745459,12.363944,6.527621,2.524377,0.642262,1.166468,9.343910,0.392466
cuda,MegatronBertForQuestionAnswering,8,22.949293,19.654018,8.309997,3.700843,12.156052,6.381804,2.436722,0.648336,1.555040,9.552819,0.588899
cuda,MobileBertForMaskedLM,64,33.296373,26.531778,7.468043,5.193428,18.029829,9.304402,3.860893,1.927766,3.053117,19.130847,1.743249
cuda,MobileBertForQuestionAnswering,128,33.337979,26.608454,7.429033,5.205819,19.771278,10.191280,4.338373,2.319392,2.932455,20.803702,1.087725
cuda,OPTForCausalLM,2,13.549188,12.249376,6.676663,2.038223,9.897476,3.766478,1.729156,0.241825,1.529836,1.719011,6.872073
cuda,PLBartForCausalLM,8,8.490715,7.795867,4.639040,1.076619,7.099230,1.848690,0.754991,0.108656,1.137557,1.186194,4.721312
cuda,PLBartForConditionalGeneration,4,17.251740,15.548544,7.748887,2.541831,12.332976,5.055946,1.780156,0.356898,1.689497,1.739775,8.931152
cuda,PegasusForCausalLM,32,13.285028,11.913859,6.460928,1.815789,10.255483,3.166494,1.586243,0.235798,1.807393,1.591601,7.503895
cuda,PegasusForConditionalGeneration,32,28.939636,25.674584,11.663206,4.260169,17.643908,7.563733,3.154043,0.663598,2.373147,0.687632,12.833720
cuda,RobertaForCausalLM,16,13.694261,12.171884,6.293348,2.088802,8.809665,3.336099,1.340626,0.246392,0.827800,0.719153,5.522793
cuda,RobertaForQuestionAnswering,16,13.540730,12.014518,6.164462,2.042928,8.722130,2.939272,1.592026,0.241203,0.514783,5.204224
cuda,Speech2Text2ForCausalLM,256,8.531902,7.775354,5.081237,0.920848,7.911214,1.596334,0.679948,0.102001,1.449644,1.102417,5.246324
cuda,T5ForConditionalGeneration,4,16.949252,14.479301,7.199631,2.576875,13.641097,5.017937,1.506131,0.288227,2.578239,5.835809,11.717158
cuda,T5Small,4,17.017878,14.525655,7.163720,2.594317,13.631003,5.017972,1.533116,0.291805,2.415958,5.715405,11.597495
cuda,TrOCRForCausalLM,32,12.967424,11.704568,6.097446,1.796448,9.668224,3.547528,1.302693,0.235081,1.171185,1.092818,6.623524
cuda,XGLMForCausalLM,8,27.049632,24.361371,12.700967,4.067856,18.679282,8.126015,2.579771,0.674371,4.314592,22.156962,14.818561
cuda,XLNetLMHeadModel,8,48.791740,44.813494,26.952288,8.354130,29.382471,12.722221,3.380481,0.758033,7.887075,11.342301
cuda,YituTechConvBert,16,20.391534,17.886280,8.956984,3.417973,14.662221,5.199661,1.998601,0.421762,6.725888,7.990061,15.992463
