dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,pytorch_CycleGAN_and_pix2pix,1,0.685637,2.577445,1.321527,4.627644,1.791118,0.688714,0.073478,3.416933
cuda,pytorch_stargan,16,0.716474,2.254026,1.024637,3.775245,1.141192,0.335855,0.047962,2.583477,18.343311
cuda,pytorch_struct,200,0.298714,1.259183,0.188072,2.807255,0.242596,0.140536,0.023926,1.747534,18.348850
cuda,pytorch_unet,1,0.687299,2.936089,1.106414,4.442266,1.796380,0.639727,0.074901,2.647720
cuda,resnet152,32,5.272391,12.918975,11.456258,16.349241,9.444067,3.202692,0.943457,15.182032,2.384112
cuda,resnet18,16,0.682186,3.462169,1.506361,4.662243,1.579405,0.640157,0.072897,2.746976,2.470903
cuda,resnet50,32,1.807779,5.376964,3.148876,7.395447,3.234221,1.310344,0.217061,5.264058,2.382084
cuda,resnext50_32x4d,8,1.660226,4.735868,2.697483,7.240512,3.106198,1.317646,0.196204,5.300939,2.616845
cuda,shufflenet_v2_x1_0,128,1.890083,6.408900,3.329637,9.139936,4.029466,2.514328,0.298166,6.163934
cuda,soft_actor_critic,256,0.141945,1.602484,0.068883,2.573885,0.070125,0.040668,0.006448,1.044694
cuda,speech_transformer,32,3.177934,8.694727,2.910450,14.071068,5.052422,2.390401,0.318530,8.417382,7.567756
cuda,squeezenet1_1,32,0.310405,2.156968,0.494181,2.978125,0.847288,0.391187,0.042078,1.329925
cuda,tacotron2,64,8.082228,16.657949,3.940576,20.144003,5.640140,3.359796,0.473663,3.450635,7.586610
cuda,timm_efficientdet,1,23.953223,20.106030,16.833290,33.301684,18.745775,5.932622,1.294991,46.182612,30.448704
cuda,timm_efficientnet,32,2.779131,7.095710,3.877583,10.859993,4.348636,2.430452,0.299248,8.118769,2.478804
cuda,timm_nfnet,128,3.224255,8.019102,7.671482,10.680273,6.002200,1.843649,0.265264,10.954483
cuda,timm_regnet,32,3.781597,6.346155,4.901874,8.962650,4.124792,1.698890,0.356570,7.660263,2.476375
cuda,timm_resnest,32,1.013574,5.289278,1.500973,8.542963,3.437243,1.301298,0.101274,24.128386,4.805094
cuda,timm_vision_transformer,8,1.535337,4.948434,2.551611,10.739686,3.437035,1.349413,0.232977,15.654383,8.426371
cuda,timm_vision_transformer_large,8,5.156032,14.412009,11.748946,24.065778,12.985934,4.203742,1.424566,11.000316,22.132900
cuda,timm_vovnet,32,2.224551,5.249004,2.520818,8.384990,3.870239,1.494792,0.162573,5.730637,2.411870
cuda,tts_angular,64,0.120093,0.949339,0.047863,1.457297,0.028032,0.014991,0.001542,0.557749
cuda,vgg16,64,0.218165,1.905302,0.334084,2.940111,0.682507,0.409165,0.026257,1.380008
cuda,yolov3,16,4.390964,36.111251,5.612097,397.492483,15.367157,5.351519,0.356936,367.133026
