dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,res2net50_14w_8s,128,5.102102,18.317462,7.557466,26.383788,14.046076,5.143832,1.441256,1.716214,5.654101,17.631014
cuda,res2next50,128,2.793365,11.833597,3.992976,16.434444,7.769530,3.053205,0.545096,1.024030,5.661155,10.066908
cuda,resmlp_12_224,128,1.017061,4.024892,1.620221,12.150220,2.519476,1.093919,0.136116,3.844774,6.403306,13.651989
cuda,resnest101e,64,5.995336,17.423006,7.404321,26.129760,13.160439,4.770078,1.268744,8.015692,28.250522,24.448094
cuda,rexnet_100,128,3.119328,11.835500,3.793503,16.666647,7.230870,2.794492,0.348248,0.909511,19.712837,9.677176
cuda,sebotnet33ts_256,64,2.438966,15.686665,4.427130,21.262451,10.723432,3.688899,0.260354,16.545353,37.104444,26.659465
cuda,selecsls42b,128,1.259065,7.354526,2.107934,11.594375,4.902798,2.266349,0.196703,0.505620,11.126989,6.930573
cuda,spnasnet_100,128,3.175322,10.005641,3.049687,13.382715,5.629058,2.659627,0.347143,0.787723,27.370119,7.337234
cuda,swin_base_patch4_window7_224,64,4.666818,15.759586,6.668547,28.222581,14.641115,5.354924,0.671125,19.072686,23.891836,38.433973
cuda,swsl_resnext101_32x16d,32,3.281712,11.422601,4.625876,15.186080,7.205333,2.399741,0.544349,3.449441,12.455931,12.028894
cuda,tf_efficientnet_b0,128,2.721766,9.647045,3.172524,13.959520,6.229882,2.434736,0.353863,0.805563,29.727557,8.418681
cuda,tf_mixnet_l,128,7.159190,13.572571,4.472225,18.794483,8.722566,3.831156,0.631618,1.270105,13.001913,11.132341
cuda,tinynet_a,128,3.383321,10.909109,3.974748,15.253978,7.187758,2.699465,0.439342,0.884497,36.328188,9.353940
cuda,tnt_s_patch16_224,128,3.305391,9.571646,5.100189,16.544357,8.304874,3.002440,0.719968,3.635006,2.765814,15.914406
cuda,twins_pcpvt_base,64,4.966289,14.120711,6.598390,26.401108,13.751817,4.730404,1.337323,44.625046,65.953945,64.181562
cuda,visformer_small,128,1.406343,8.517266,3.526378,11.023077,4.071794,1.641404,0.227201,5.035997,19.097558,11.172325
cuda,vit_base_patch16_224,64,1.515736,5.270374,2.293210,11.096588,3.212999,1.370505,0.231767,2.672495,2.872691,10.882903
cuda,volo_d1_224,64,2.323763,9.803036,4.431599,16.973189,7.989826,2.956716,0.455199,6.422771,8.655487,18.469864
cuda,xcit_large_24_p8_224,5,5.847835,16.873181,9.407690,29.058106,16.814144,5.745083,1.649862,13.056535,15.107487,35.049371
