dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_BigBird,2,10.842372,6.545113,1.869649,10.241534,2.681315,1.272767,0.223686,8.197154,13.885554,0.365371
cuda,hf_DistilBert,8,1.112313,3.273465,1.317541,5.392141,1.895102,0.772130,0.128536,3.502310,6.994428,3.236710
cuda,hf_GPT2,4,2.377756,4.663286,1.951982,7.305487,2.728264,1.305082,0.244667,2.599576,7.288256,2.326966
cuda,hf_Reformer,4,2.261099,7.742222,0.718650,8.493967,1.186984,0.582772,0.055191,2.412056,3.180097,3.930215
cuda,hf_T5,8,3.330963,7.218953,2.306957,11.468825,4.666787,1.518790,0.310909,3.029791,6.182996,9.712940
cuda,hf_T5_large,2,17.868202,24.096368,9.175847,39.851976,23.133791,5.817399,2.623036,5.988986,24.626093,31.425378
cuda,lennard_jones,1000,0.103699,0.962030,0.069867,1.511911,0.071165,0.045081,0.006501,0.096485,0.721265
cuda,mnasnet1_0,32,1.499837,7.844538,2.305988,10.810547,4.348186,2.015430,0.233552,2.848628,55.844776,8.212763
cuda,mobilenet_v2,96,1.631171,9.044150,2.760975,11.366045,4.952735,1.865485,0.271564,0.399102,30.584921,5.594939
cuda,mobilenet_v3_large,32,1.652742,8.256961,2.642564,11.633870,5.020530,1.843878,0.263899,5.514941,65.922236,11.636333
cuda,nvidia_deeprecommender,256,0.197042,1.226522,0.118397,2.317645,0.116544,0.063421,0.009468,0.572555,1.788661,0.445332
cuda,pytorch_CycleGAN_and_pix2pix,1,0.617031,2.758014,1.002768,4.595092,1.958246,0.669974,0.072882,0.195949,3.078699
cuda,pytorch_stargan,16,0.616616,2.292217,0.925656,3.651246,1.019507,0.341750,0.049731,20.030231,22.351610,19.861154
cuda,pytorch_struct,200,0.280012,1.246383,0.176052,2.584491,0.243793,0.134471,0.023272,15.196075,16.721438,15.069428
cuda,pytorch_unet,1,0.651980,3.784027,1.052742,5.122839,1.700218,0.655810,0.075888,0.216115,0.365995,2.645102
cuda,resnet152,32,4.563975,15.445505,6.707937,20.236129,11.054998,3.621296,1.121608,3.447198,18.294843,15.232015
cuda,resnet18,16,0.620483,4.393848,1.081185,5.674468,1.673705,0.651184,0.076443,2.963503,9.508118,5.362337
cuda,resnet50,32,1.579116,7.662900,2.328252,10.224770,3.864517,1.774046,0.233994,2.821580,18.185054,7.805584
cuda,resnext50_32x4d,8,1.586406,6.971318,2.221566,9.625608,3.677086,1.480985,0.219563,3.025657,32.318832,7.996282
cuda,shufflenet_v2_x1_0,128,1.909072,9.320383,3.023967,12.156847,5.123292,2.775066,0.322764,0.403428,11.143954,6.372912
cuda,soft_actor_critic,256,0.142396,1.571123,0.066880,2.534714,0.069313,0.040750,0.006690,0.269290,1.304992
cuda,speech_transformer,32,3.092865,7.903032,2.662528,13.225807,5.005404,1.991208,0.356400,0.000030,8.114017,7.250114
cuda,squeezenet1_1,32,0.299964,3.702915,0.507542,4.429767,1.093793,0.533905,0.046159,0.157141,15.519560,1.406588
cuda,timm_efficientdet,1,22.499830,24.586631,10.763633,38.358114,22.071865,6.279942,1.673992,33.300802,98.766014,58.272442
cuda,timm_efficientnet,32,2.615613,8.866397,3.295894,12.591756,5.366290,2.430398,0.329334,2.990259,57.039793,10.137698
cuda,timm_nfnet,128,2.822635,9.773183,6.146521,12.894807,6.723389,1.938071,0.284856,0.666960,11.356567,10.126206
cuda,timm_regnet,32,3.379573,7.939179,3.155142,11.283273,5.176947,1.849221,0.394726,3.103142,14.018217,9.745007
cuda,timm_resnest,32,0.906215,6.684055,1.382543,9.686435,3.499527,1.347837,0.107620,14.245401,35.177670,18.681931
cuda,timm_vision_transformer,8,1.486457,4.833712,2.135906,10.698086,3.376120,1.347262,0.233670,11.335714,14.655220,19.422940
cuda,timm_vision_transformer_large,8,4.924969,11.761698,6.430438,22.788400,11.760160,4.130445,1.361784,10.401415,10.586874,28.599127
cuda,timm_vovnet,32,2.006893,5.507944,1.972825,8.611292,4.044503,1.508394,0.171407,3.099725,8.250891,2.839558
cuda,tts_angular,64,0.147511,0.934986,0.044458,1.434546,0.026828,0.013924,0.001500,0.093577,0.639657
cuda,vgg16,64,0.205452,1.950645,0.328579,2.791662,0.707057,0.404334,0.026564,0.191223,1.371369
cuda,yolov3,16,3.902511,36.299767,4.418598,387.732586,15.659882,6.582944,0.388238,0.749778,12.843386,356.743757
