dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,OPTForCausalLM,2,19.416557,16.285966,7.929560,2.521877,10.813127,4.307967,1.824408,0.317132,2.331086,2.864345,8.037771
cuda,PLBartForCausalLM,8,11.725067,10.048066,5.509285,1.269573,7.549944,2.004998,0.897134,0.140702,1.337196,1.530225,4.709063
cuda,PLBartForConditionalGeneration,4,25.455152,21.170919,9.665129,3.386057,13.146667,5.146899,2.277527,0.465314,2.448960,2.583678,9.691885
cuda,PegasusForCausalLM,32,19.900046,16.459770,7.629041,2.865107,10.918227,3.736445,1.758030,0.353699,2.626829,2.482203,8.903363
cuda,PegasusForConditionalGeneration,32,37.280075,32.869839,12.411978,5.609378,20.112811,8.476618,3.875581,0.886539,1.985910,0.658519,15.557586
cuda,RobertaForCausalLM,16,20.062202,16.388811,7.253882,2.629662,9.757095,4.080292,1.757123,0.325402,0.728287,0.707923,5.988038
cuda,RobertaForQuestionAnswering,16,19.211033,15.587882,6.519200,2.616086,8.858621,3.991929,1.726635,0.325064,0.370630,5.454298
cuda,Speech2Text2ForCausalLM,256,11.589106,9.880705,5.771475,1.122977,8.105871,1.756458,0.886165,0.141103,1.464691,1.335824,4.981364
cuda,T5ForConditionalGeneration,4,21.682030,18.039521,8.250366,3.101011,12.194228,4.830113,1.774911,0.336651,3.031823,6.474807,10.218222
cuda,T5Small,4,21.902606,18.252517,8.469261,3.074214,12.404608,4.832327,1.781603,0.338922,2.884377,6.319866,10.036617
cuda,TrOCRForCausalLM,32,19.582080,16.120739,7.640954,2.394268,10.748551,3.600648,1.699916,0.331558,1.281060,1.350398,6.899905
cuda,XGLMForCausalLM,8,39.109724,32.388006,14.222259,5.946835,21.009402,8.979770,3.688885,0.955589,3.702358,31.262199,16.691436
cuda,XLNetLMHeadModel,8,51.885752,43.415488,19.076174,8.924905,23.051189,12.846358,3.908509,0.898118,7.680721,13.817418
cuda,YituTechConvBert,16,29.153851,23.949417,10.389554,4.690913,15.401694,6.094517,2.581382,0.548742,5.991528,8.072120,15.885643
