dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_GPT2,4,2.687444,5.084056,2.456283,7.536639,2.738854,1.344007,0.247341,2.366044,7.370719,1.960316
cuda,hf_Reformer,4,2.188394,7.983961,0.755369,8.734187,1.200857,0.592951,0.052930,2.423924,3.191043,3.976545
cuda,hf_T5,8,3.423474,7.607583,3.275717,11.735708,4.826159,1.558038,0.315484,3.154721,6.192659,10.687461
cuda,hf_T5_large,2,18.263969,31.736938,24.029541,43.936395,25.760207,6.232771,2.577688,8.352497,25.027073,45.843096
cuda,lennard_jones,1000,0.110907,1.072409,0.073796,1.672487,0.071780,0.045804,0.006547,0.098358,0.776922
cuda,mnasnet1_0,32,1.623634,6.137161,2.824887,8.761804,3.483358,1.827044,0.210953,2.835831,8.377636,2.552006
cuda,mobilenet_v2,96,1.705951,6.896238,3.101949,8.462417,3.673346,1.604264,0.239914,0.461446,5.240732
cuda,mobilenet_v3_large,32,1.738982,6.494813,3.187557,9.548658,4.301780,1.618258,0.243584,5.512778,11.856416,5.064113
cuda,nvidia_deeprecommender,256,0.203278,1.214909,0.125100,2.334468,0.116626,0.063739,0.009533,0.569946,1.821320,0.442045
cuda,pytorch_CycleGAN_and_pix2pix,1,0.673309,2.570250,1.139581,4.560649,1.774444,0.684226,0.073252,0.215254,3.390172
cuda,pytorch_stargan,16,0.655293,2.324673,1.009373,3.720991,0.966616,0.331229,0.048091,20.541849,22.984879,20.324432
cuda,pytorch_struct,200,0.291620,1.270738,0.189068,2.664807,0.242556,0.138085,0.023569,18.570220,20.164838,18.425326
cuda,pytorch_unet,1,0.685284,2.980962,1.119019,4.301569,1.648523,0.649193,0.074804,0.229883,2.707093
cuda,resnet152,32,4.946523,12.696492,11.244592,16.148222,9.327857,3.154436,0.934073,3.774989,18.788003,2.437401
cuda,resnet18,16,0.673727,3.367119,1.201983,4.611424,1.576571,0.630080,0.074148,2.888781,5.371334,2.693464
cuda,resnet50,32,1.693354,5.335996,2.850794,7.704368,3.230969,1.304531,0.212624,2.688065,8.007706,2.388116
cuda,resnext50_32x4d,8,1.690769,4.678749,2.713743,7.168235,3.111431,1.302469,0.196522,3.069522,8.370384,2.688626
cuda,shufflenet_v2_x1_0,128,1.877590,6.347920,3.003520,8.984514,4.292289,2.140037,0.292743,0.404078,6.150472
cuda,soft_actor_critic,256,0.142286,1.597860,0.069879,2.557922,0.070703,0.041417,0.006504,0.264279,1.299492
cuda,speech_transformer,32,3.221884,8.500056,2.955094,13.965258,5.068696,2.322317,0.319648,0.153344,8.707486,7.175979
cuda,squeezenet1_1,32,0.308384,2.175124,0.491419,2.981353,0.846599,0.387522,0.040773,0.151401,1.463868
cuda,timm_efficientdet,1,23.615269,20.049355,16.929318,33.441536,18.853900,6.014401,1.305830,34.173374,46.139468,64.938889
cuda,timm_efficientnet,32,2.734258,7.141124,3.861872,10.843025,4.706152,1.952844,0.302018,3.071126,10.765993,2.537876
cuda,timm_nfnet,128,3.028225,7.950033,7.527269,10.557935,5.935463,1.826641,0.264111,0.885633,11.216780
cuda,timm_regnet,32,3.591821,6.301064,4.406073,9.371779,4.553866,1.677899,0.346064,3.027699,10.655388,2.386396
cuda,timm_resnest,32,0.929416,5.156007,1.469794,8.199106,3.147188,1.268738,0.097729,14.195221,25.404324,18.756648
cuda,timm_vision_transformer,8,1.612141,5.104269,2.569268,11.107481,3.565785,1.350414,0.226869,11.393334,14.712359,20.059002
cuda,timm_vision_transformer_large,8,5.516409,14.348773,10.735735,23.535447,12.491954,4.145001,1.389768,12.493801,12.695765,33.182065
cuda,timm_vovnet,32,2.095984,5.199599,2.231972,8.308470,3.835725,1.492703,0.159740,3.037980,8.455840,2.756378
cuda,tts_angular,64,0.112184,0.951487,0.045197,1.457779,0.026730,0.014254,0.001450,0.093776,0.647347
cuda,vgg16,64,0.217146,1.864142,0.333882,2.917216,0.687233,0.407955,0.026433,0.194288,1.592219
cuda,yolov3,16,4.124738,35.800595,5.540670,384.696324,15.039153,5.214845,0.351985,0.899732,355.485144
