dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,resmlp_12_224,128,2.787372,26.289274,0.834320,66.836031,1.932805,0.818702,0.113951,12.221864,53.654517
cuda,resnest101e,32,29.762756,107.340547,3.122420,261.835212,11.521610,4.487864,1.127763,108.422299,266.331481
cuda,rexnet_100,128,6.977778,214.698760,1.966936,413.443476,7.540167,2.696222,0.298566,174.441103,375.287618
cuda,sebotnet33ts_256,64,4.222630,112.005420,2.352979,223.034096,8.379885,2.921697,0.217169,69.920290,183.616259
cuda,selecsls42b,128,2.616351,85.238285,1.152853,150.772302,4.840984,1.938820,0.176040,14.193296,80.950233
cuda,spnasnet_100,128,6.033316,69.211101,1.589791,152.657388,5.438900,2.514597,0.299418,26.832132,111.978565
cuda,swin_base_patch4_window7_224,64,12.739716,158.282437,4.171663,318.209642,11.558348,4.274392,0.530120,68.522642,232.821466
cuda,swsl_resnext101_32x16d,32,11.266378,50.717286,2.279213,127.680230,5.832994,2.403237,0.458075,15.007814,94.421447
cuda,tf_efficientnet_b0,128,6.525080,114.246740,1.642165,232.313074,6.530537,2.387624,0.302354,36.239490,156.061712
cuda,tf_mixnet_l,64,14.693452,134.571895,2.280263,262.919710,7.320378,3.735553,0.540587,55.878772,186.659211
cuda,tinynet_a,128,8.119585,103.061827,2.109035,251.988383,6.362190,2.430575,0.371397,224.098764,375.269455
cuda,tnt_s_patch16_224,64,12.412245,30.682414,2.551685,68.369880,6.537884,2.260251,0.534242,25.257391,65.676864
cuda,twins_pcpvt_base,32,27.056346,82.581511,3.617968,190.988692,10.237537,3.591942,0.943056,217.683466,329.942869
cuda,visformer_small,128,2.641687,93.747335,1.328059,173.024859,3.343973,1.274505,0.181594,53.165485,133.856527
cuda,vit_base_patch16_224,64,3.072043,16.956758,1.012799,37.209836,2.168061,1.009884,0.167170,10.678468,32.023730
cuda,volo_d1_224,64,7.058768,50.717390,2.383680,97.951400,6.067862,2.852023,0.367893,20.993148,70.750764
cuda,xcit_large_24_p8_224,5,40.103297,63.779587,5.290991,136.820804,14.680254,5.068019,1.361930,75.344815,154.012552
